scenario,team_profile,workload_profile,condition_profile,ai_support,completed_tasks_mean,completed_tasks_std,incomplete_tasks_mean,blocked_events_mean,blocked_days_mean,rework_events_mean,flow_efficiency_mean,capacity_utilization_mean,effective_morale_mean,event_count_mean
JLR-4D adaptado,Equipo mixto,Alta dependencia,Backlog débil,IA moderada,10.633333333333333,3.3459732454928126,29.366666666666667,8.575,12.541666666666666,14.483333333333333,0.8525407423606081,0.999533736053344,0.732375,0.4041666666666667
JLR-4D adaptado,Equipo mixto,Alta dependencia,Backlog débil,Sin IA,8.325,3.1507786113499914,31.675,9.179166666666667,13.875,15.020833333333334,0.8283765170557996,0.999557552954292,0.7235833333333334,0.525
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición estándar,IA alta,12.541666666666666,3.669154094783862,27.458333333333332,5.9,8.1875,9.879166666666666,0.8839837084825745,1.0,0.7239583333333334,0.3958333333333333
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición estándar,IA moderada,11.208333333333334,3.919473607670721,28.791666666666668,7.016666666666667,10.454166666666667,11.879166666666666,0.8603827104596774,1.0,0.7209583333333334,0.5458333333333333
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición estándar,Sin IA,9.008333333333333,3.1276759811776706,30.991666666666667,7.441666666666666,11.208333333333334,13.341666666666667,0.8438886251427026,1.0,0.72075,0.49583333333333335
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición favorable,IA alta,13.35,3.6799808986224316,26.65,4.95,6.004166666666666,7.741666666666666,0.9093082388752339,1.0,0.7272916666666667,0.49166666666666664
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición favorable,IA moderada,12.945833333333333,3.481148173819847,27.054166666666667,6.1125,7.904166666666667,9.395833333333334,0.8818199563019706,1.0,0.7372916666666666,0.37916666666666665
JLR-4D adaptado,Equipo mixto,Alta dependencia,Condición favorable,Sin IA,11.870833333333334,3.6171348571233093,28.129166666666666,6.5875,8.941666666666666,11.6625,0.879570782524112,1.0,0.721875,0.45
JLR-4D adaptado,Equipo mixto,Alta dependencia,Hand-off débil,IA alta,11.266666666666667,3.6113102974067735,28.733333333333334,5.845833333333333,10.95,11.808333333333334,0.8707661047244223,1.0,0.7132083333333333,0.5291666666666667
JLR-4D adaptado,Equipo mixto,Alta dependencia,Hand-off débil,IA moderada,10.325,3.6697622282261673,29.675,6.825,12.991666666666667,14.395833333333334,0.859466473168835,1.0,0.7252500000000001,0.49166666666666664
JLR-4D adaptado,Equipo mixto,Alta dependencia,Hand-off débil,Sin IA,7.954166666666667,2.8391287435259422,32.045833333333334,7.645833333333333,15.8625,16.370833333333334,0.8509319677595051,1.0,0.717625,0.5333333333333333
JLR-4D adaptado,Equipo mixto,Carga alta,Alta fatiga de reuniones,IA alta,10.633333333333333,3.4201796750701416,44.36666666666667,4.054166666666666,6.008333333333334,7.016666666666667,0.9003644761247535,1.0,0.725125,0.575
JLR-4D adaptado,Equipo mixto,Carga alta,Alta fatiga de reuniones,IA moderada,9.645833333333334,3.185279841842906,45.354166666666664,4.945833333333334,7.495833333333334,7.883333333333334,0.8798935091384674,1.0,0.7144166666666667,0.6208333333333333
JLR-4D adaptado,Equipo mixto,Carga alta,Alta fatiga de reuniones,Sin IA,9.229166666666666,2.7476850913500512,45.770833333333336,5.129166666666666,8.383333333333333,10.208333333333334,0.8887533670132178,1.0,0.7325,0.475
JLR-4D adaptado,Equipo mixto,Carga alta,Backlog débil,IA alta,12.391666666666667,3.6195559803819237,42.608333333333334,5.420833333333333,7.425,8.7625,0.8941437767482584,1.0,0.7284583333333334,0.475
JLR-4D adaptado,Equipo mixto,Carga alta,Backlog débil,IA moderada,11.070833333333333,3.8463131471140626,43.92916666666667,5.729166666666667,8.591666666666667,10.2,0.8779384787063064,1.0,0.7145416666666667,0.5625
JLR-4D adaptado,Equipo mixto,Carga alta,Backlog débil,Sin IA,9.7125,3.062229409102933,45.2875,6.116666666666666,9.045833333333333,11.366666666666667,0.8739119515932791,1.0,0.7280416666666666,0.45
JLR-4D adaptado,Equipo mixto,Carga alta,Condición estándar,IA alta,13.058333333333334,3.7400821894473766,41.94166666666667,4.779166666666667,6.866666666666666,7.7375,0.9018630944413661,1.0,0.7303333333333334,0.4375
JLR-4D adaptado,Equipo mixto,Carga alta,Condición estándar,IA moderada,12.295833333333333,3.864870122005669,42.704166666666666,5.033333333333333,7.479166666666667,8.9875,0.8865969649855422,1.0,0.7225,0.5208333333333334
JLR-4D adaptado,Equipo mixto,Carga alta,Condición estándar,Sin IA,10.408333333333333,3.116955475546793,44.59166666666667,5.3125,8.291666666666666,10.275,0.8797954324815211,1.0,0.7186666666666667,0.625
JLR-4D adaptado,Equipo mixto,Carga alta,Condición favorable,IA alta,14.0625,3.6568629238070502,40.9375,3.908333333333333,4.608333333333333,5.7,0.9292450086049615,1.0,0.7248333333333333,0.4666666666666667
JLR-4D adaptado,Equipo mixto,Carga alta,Condición favorable,IA moderada,13.25,3.4755572082688824,41.75,4.466666666666667,5.670833333333333,6.954166666666667,0.9109995085260052,1.0,0.722375,0.4708333333333333
JLR-4D adaptado,Equipo mixto,Carga alta,Condición favorable,Sin IA,12.695833333333333,3.4073485890428703,42.30416666666667,5.129166666666666,6.816666666666666,8.5,0.8991384414618638,1.0,0.7225416666666666,0.4
JLR-4D adaptado,Equipo mixto,Carga alta,Hand-off débil,IA alta,12.204166666666667,3.8251512034726387,42.795833333333334,4.433333333333334,8.35,8.7,0.8985414458296194,1.0,0.7117083333333334,0.525
JLR-4D adaptado,Equipo mixto,Carga alta,Hand-off débil,IA moderada,11.420833333333333,3.6098979652320273,43.579166666666666,5.241666666666666,9.85,11.083333333333334,0.8913364348828193,1.0,0.7314583333333334,0.5208333333333334
JLR-4D adaptado,Equipo mixto,Carga alta,Hand-off débil,Sin IA,9.620833333333334,3.114613842249459,45.37916666666667,5.170833333333333,10.666666666666666,12.429166666666667,0.8793064085038531,1.0,0.7325416666666666,0.49583333333333335
JLR-4D adaptado,Equipo mixto,Carga baja,Alta fatiga de reuniones,IA alta,12.525,3.5804267995513626,17.475,1.4875,2.175,3.0458333333333334,0.960363323317701,1.0,0.7249166666666667,0.44583333333333336
JLR-4D adaptado,Equipo mixto,Carga baja,Alta fatiga de reuniones,IA moderada,11.404166666666667,3.193741155173388,18.595833333333335,1.9,2.9,3.6416666666666666,0.9500115842537972,1.0,0.73,0.5833333333333334
JLR-4D adaptado,Equipo mixto,Carga baja,Alta fatiga de reuniones,Sin IA,10.475,3.3310068589783293,19.525,1.9375,3.175,4.304166666666666,0.9416612264932253,0.9996212121212121,0.7165,0.6458333333333334
JLR-4D adaptado,Equipo mixto,Carga baja,Backlog débil,IA alta,14.470833333333333,3.664711187700992,15.529166666666667,2.2083333333333335,3.0083333333333333,3.7875,0.952473600276304,0.9987654320987654,0.7243333333333334,0.425
JLR-4D adaptado,Equipo mixto,Carga baja,Backlog débil,IA moderada,13.795833333333333,3.9563496093647013,16.204166666666666,2.1666666666666665,3.0083333333333333,4.758333333333334,0.9490813690808857,0.9988927173123677,0.7286666666666667,0.525
JLR-4D adaptado,Equipo mixto,Carga baja,Backlog débil,Sin IA,11.979166666666666,3.3416954039742794,18.020833333333332,2.1375,3.15,5.025,0.9460138984660559,0.9989641514550934,0.7215416666666667,0.4708333333333333
JLR-4D adaptado,Equipo mixto,Carga baja,Condición estándar,IA alta,14.758333333333333,3.881068380133127,15.241666666666667,1.7041666666666666,2.441666666666667,3.3291666666666666,0.9604171069297364,1.0,0.7149166666666668,0.4666666666666667
JLR-4D adaptado,Equipo mixto,Carga baja,Condición estándar,IA moderada,14.154166666666667,3.828595246570752,15.845833333333333,2.1,3.0875,3.808333333333333,0.9505689420316793,1.0,0.7199583333333333,0.4791666666666667
JLR-4D adaptado,Equipo mixto,Carga baja,Condición estándar,Sin IA,12.2125,3.4204421769988262,17.7875,2.0708333333333333,3.091666666666667,4.483333333333333,0.9437055921339071,1.0,0.7248333333333333,0.4875
JLR-4D adaptado,Equipo mixto,Carga baja,Condición favorable,IA alta,15.116666666666667,3.419567941910863,14.883333333333333,1.4916666666666667,1.7958333333333334,2.5166666666666666,0.9671510526617642,1.0,0.724625,0.48333333333333334
JLR-4D adaptado,Equipo mixto,Carga baja,Condición favorable,IA moderada,14.6875,3.5213410934236853,15.3125,1.7666666666666666,2.2333333333333334,3.183333333333333,0.9613473060966907,1.0,0.7260416666666667,0.4625
JLR-4D adaptado,Equipo mixto,Carga baja,Condición favorable,Sin IA,14.15,3.857612156258994,15.85,1.9625,2.620833333333333,3.6333333333333333,0.9508958672112151,1.0,0.7079583333333334,0.5333333333333333
JLR-4D adaptado,Equipo mixto,Carga baja,Hand-off débil,IA alta,14.3625,3.611616833307159,15.6375,1.6291666666666667,3.1625,3.85,0.9586333219979687,1.0,0.7248333333333333,0.4875
JLR-4D adaptado,Equipo mixto,Carga baja,Hand-off débil,IA moderada,14.075,3.9688378198368572,15.925,2.05,4.004166666666666,4.770833333333333,0.9438334050733569,1.0,0.7294583333333333,0.45
JLR-4D adaptado,Equipo mixto,Carga baja,Hand-off débil,Sin IA,11.908333333333333,3.5001394672352157,18.091666666666665,2.1166666666666667,4.183333333333334,5.008333333333334,0.9374638557767112,1.0,0.7199166666666666,0.44583333333333336
JLR-4D adaptado,Equipo mixto,Carga media,Alta fatiga de reuniones,IA alta,11.916666666666666,3.5607890934344737,28.083333333333332,2.4125,3.7,4.45,0.9385622049238642,1.0,0.7313333333333334,0.44583333333333336
JLR-4D adaptado,Equipo mixto,Carga media,Alta fatiga de reuniones,IA moderada,11.154166666666667,3.3431975732742756,28.845833333333335,2.8208333333333333,4.4875,5.6125,0.9236736976514633,1.0,0.7255,0.575
JLR-4D adaptado,Equipo mixto,Carga media,Alta fatiga de reuniones,Sin IA,9.766666666666667,3.2412956067905507,30.233333333333334,3.1625,5.1125,6.304166666666666,0.9082220993214367,1.0,0.7067916666666666,0.6875
JLR-4D adaptado,Equipo mixto,Carga media,Backlog débil,IA alta,13.4375,3.4160968331155024,26.5625,3.2333333333333334,4.570833333333334,5.75,0.9321029636832808,1.0,0.7247916666666666,0.44583333333333336
JLR-4D adaptado,Equipo mixto,Carga media,Backlog débil,IA moderada,13.145833333333334,3.464038705933641,26.854166666666668,3.879166666666667,5.758333333333334,6.883333333333334,0.9123456069817445,1.0,0.728625,0.4666666666666667
JLR-4D adaptado,Equipo mixto,Carga media,Backlog débil,Sin IA,10.929166666666667,3.2431426422603455,29.070833333333333,3.75,5.8125,7.304166666666666,0.9078852507386268,1.0,0.72375,0.55
JLR-4D adaptado,Equipo mixto,Carga media,Condición estándar,IA alta,14.2875,3.67916359650865,25.7125,2.875,3.995833333333333,4.808333333333334,0.9359479923095774,1.0,0.724875,0.425
JLR-4D adaptado,Equipo mixto,Carga media,Condición estándar,IA moderada,13.7625,3.866746169768916,26.2375,3.1458333333333335,4.5125,5.8125,0.933833968936905,1.0,0.7323333333333333,0.4791666666666667
JLR-4D adaptado,Equipo mixto,Carga media,Condición estándar,Sin IA,11.645833333333334,3.6112885734029225,28.354166666666668,3.129166666666667,5.008333333333334,6.7125,0.9218051364884714,1.0,0.7254583333333334,0.4166666666666667
JLR-4D adaptado,Equipo mixto,Carga media,Condición favorable,IA alta,14.9125,3.469630646060714,25.0875,2.3583333333333334,2.8916666666666666,3.5416666666666665,0.9519666432081415,1.0,0.7320833333333333,0.39166666666666666
JLR-4D adaptado,Equipo mixto,Carga media,Condición favorable,IA moderada,13.854166666666666,3.8431027351859672,26.145833333333332,2.7916666666666665,3.720833333333333,4.479166666666667,0.9392604090997112,1.0,0.7162916666666667,0.5166666666666667
JLR-4D adaptado,Equipo mixto,Carga media,Condición favorable,Sin IA,13.6625,3.6012913188438276,26.3375,2.9625,4.125,5.7625,0.9344057422094187,1.0,0.7190833333333334,0.5291666666666667
JLR-4D adaptado,Equipo mixto,Carga media,Hand-off débil,IA alta,13.725,3.7281300909296853,26.275,2.7416666666666667,5.166666666666667,5.995833333333334,0.9307876382689878,1.0,0.7316666666666667,0.5083333333333333
JLR-4D adaptado,Equipo mixto,Carga media,Hand-off débil,IA moderada,12.75,3.861081427630733,27.25,3.191666666666667,6.170833333333333,7.154166666666667,0.9242883329038276,1.0,0.7155416666666666,0.5125
JLR-4D adaptado,Equipo mixto,Carga media,Hand-off débil,Sin IA,11.308333333333334,3.0278921879441327,28.691666666666666,3.316666666666667,6.8375,8.066666666666666,0.9112247495742003,1.0,0.7359583333333333,0.44166666666666665
JLR-4D adaptado,Equipo senior,Alta dependencia,Alta fatiga de reuniones,IA alta,13.5,3.2779215784513505,26.5,3.3208333333333333,4.575,7.991666666666666,0.9293521185771639,1.0,0.8299166666666667,0.49166666666666664
JLR-4D adaptado,Equipo senior,Alta dependencia,Alta fatiga de reuniones,IA moderada,12.554166666666667,3.7934626840508012,27.445833333333333,3.4125,4.929166666666666,10.0375,0.9310977568434367,1.0,0.829,0.49166666666666664
JLR-4D adaptado,Equipo senior,Alta dependencia,Alta fatiga de reuniones,Sin IA,11.433333333333334,3.606672879650845,28.566666666666666,3.879166666666667,5.916666666666667,11.9125,0.9153889462110538,0.9999228395061729,0.8247916666666666,0.5333333333333333
JLR-4D adaptado,Equipo senior,Alta dependencia,Backlog débil,IA alta,14.425,4.055395703211146,25.575,3.9583333333333335,5.1875,9.754166666666666,0.9295223585624017,0.9998655913978495,0.8259166666666666,0.49583333333333335
JLR-4D adaptado,Equipo senior,Alta dependencia,Backlog débil,IA moderada,13.420833333333333,4.0480874317325695,26.579166666666666,4.491666666666666,6.129166666666666,11.620833333333334,0.921194044902305,0.9997983870967742,0.8238749999999999,0.5166666666666667
JLR-4D adaptado,Equipo senior,Alta dependencia,Backlog débil,Sin IA,11.720833333333333,3.5631163980187113,28.279166666666665,4.641666666666667,6.9,13.025,0.910726937329935,0.9999228395061729,0.8306666666666666,0.3875
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición estándar,IA alta,15.845833333333333,4.100870319574094,24.154166666666665,3.4541666666666666,4.7625,8.520833333333334,0.9344722533186458,1.0,0.83775,0.5166666666666667
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición estándar,IA moderada,14.9875,3.982683490114017,25.0125,3.85,5.420833333333333,10.229166666666666,0.9252401668413301,1.0,0.8329166666666666,0.44166666666666665
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición estándar,Sin IA,12.608333333333333,3.71989074688474,27.391666666666666,4.358333333333333,6.079166666666667,11.6125,0.9100230684053113,1.0,0.8262916666666666,0.37083333333333335
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición favorable,IA alta,16.766666666666666,3.7954681925367093,23.233333333333334,2.9583333333333335,3.425,6.433333333333334,0.9500048080228931,1.0,0.8218333333333333,0.4
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición favorable,IA moderada,15.85,3.7386368983548786,24.15,3.254166666666667,4.0125,8.108333333333333,0.9438324193956451,1.0,0.8368333333333333,0.325
JLR-4D adaptado,Equipo senior,Alta dependencia,Condición favorable,Sin IA,15.270833333333334,3.5941583434856375,24.729166666666668,3.875,5.008333333333334,9.6125,0.9325597236359574,1.0,0.8390416666666667,0.3375
JLR-4D adaptado,Equipo senior,Alta dependencia,Hand-off débil,IA alta,14.433333333333334,3.8707860517339965,25.566666666666666,3.216666666666667,5.6625,10.0125,0.9356258914837484,1.0,0.824125,0.4875
JLR-4D adaptado,Equipo senior,Alta dependencia,Hand-off débil,IA moderada,14.079166666666667,4.068192691020078,25.920833333333334,4.008333333333334,7.175,12.141666666666667,0.915080895585799,1.0,0.8271666666666666,0.4166666666666667
JLR-4D adaptado,Equipo senior,Alta dependencia,Hand-off débil,Sin IA,11.970833333333333,3.53393343105364,28.029166666666665,3.875,7.466666666666667,13.420833333333333,0.9103697182339003,1.0,0.8302499999999999,0.4041666666666667
JLR-4D adaptado,Equipo senior,Carga alta,Alta fatiga de reuniones,IA alta,14.291666666666666,3.325810898277562,40.708333333333336,2.566666666666667,3.6333333333333333,6.395833333333333,0.9450472388031819,1.0,0.8324999999999999,0.5125
JLR-4D adaptado,Equipo senior,Carga alta,Alta fatiga de reuniones,IA moderada,13.75,3.377875344207387,41.25,2.8958333333333335,4.241666666666666,7.483333333333333,0.9387455577994407,1.0,0.8375416666666666,0.475
JLR-4D adaptado,Equipo senior,Carga alta,Alta fatiga de reuniones,Sin IA,12.920833333333333,3.303032607658065,42.079166666666666,2.8125,4.175,8.9,0.9416570400773024,1.0,0.8355416666666666,0.425
JLR-4D adaptado,Equipo senior,Carga alta,Backlog débil,IA alta,15.954166666666667,4.061501996285345,39.045833333333334,3.1083333333333334,4.120833333333334,7.629166666666666,0.9456577101287341,1.0,0.8400416666666666,0.39166666666666666
JLR-4D adaptado,Equipo senior,Carga alta,Backlog débil,IA moderada,14.929166666666667,4.052890818766574,40.07083333333333,3.5541666666666667,4.808333333333334,8.8375,0.9351719462691158,1.0,0.8388333333333333,0.4375
JLR-4D adaptado,Equipo senior,Carga alta,Backlog débil,Sin IA,12.883333333333333,3.303816313223274,42.11666666666667,3.7333333333333334,5.375,10.241666666666667,0.9307179531171191,1.0,0.8320833333333333,0.4125
JLR-4D adaptado,Equipo senior,Carga alta,Condición estándar,IA alta,15.5875,4.1216656360096415,39.4125,2.65,3.529166666666667,6.4,0.9516831618473057,1.0,0.8188333333333333,0.49583333333333335
JLR-4D adaptado,Equipo senior,Carga alta,Condición estándar,IA moderada,15.683333333333334,4.2760074705762605,39.31666666666667,2.8666666666666667,4.0625,7.5375,0.9476694230896907,1.0,0.8250416666666667,0.42916666666666664
JLR-4D adaptado,Equipo senior,Carga alta,Condición estándar,Sin IA,13.525,3.6095236649544375,41.475,3.0208333333333335,4.154166666666667,8.683333333333334,0.9395235353685975,1.0,0.8292916666666666,0.42083333333333334
JLR-4D adaptado,Equipo senior,Carga alta,Condición favorable,IA alta,18.054166666666667,3.796219123994025,36.94583333333333,2.345833333333333,2.783333333333333,4.870833333333334,0.9589802967500847,1.0,0.8328749999999999,0.29583333333333334
JLR-4D adaptado,Equipo senior,Carga alta,Condición favorable,IA moderada,16.520833333333332,3.68299032210129,38.479166666666664,2.6041666666666665,3.2875,6.020833333333333,0.953894488615071,1.0,0.8306666666666666,0.4625
JLR-4D adaptado,Equipo senior,Carga alta,Condición favorable,Sin IA,16.1125,3.796035423601642,38.8875,2.9583333333333335,3.6416666666666666,7.408333333333333,0.9465587093145454,1.0,0.8400833333333334,0.39166666666666666
JLR-4D adaptado,Equipo senior,Carga alta,Hand-off débil,IA alta,15.525,4.045685754202532,39.475,2.8291666666666666,4.8125,7.520833333333333,0.9387256015482958,1.0,0.8272916666666666,0.4166666666666667
JLR-4D adaptado,Equipo senior,Carga alta,Hand-off débil,IA moderada,14.279166666666667,4.0510837608444925,40.72083333333333,3.0625,5.458333333333333,9.5625,0.9363166368371526,1.0,0.8290416666666667,0.5458333333333333
JLR-4D adaptado,Equipo senior,Carga alta,Hand-off débil,Sin IA,12.633333333333333,3.9238213236126565,42.36666666666667,3.2,5.845833333333333,10.804166666666667,0.9312405875336407,1.0,0.8264583333333333,0.5541666666666667
JLR-4D adaptado,Equipo senior,Carga baja,Alta fatiga de reuniones,IA alta,14.954166666666667,3.459566708868349,15.045833333333333,1.0291666666666666,1.4041666666666666,2.5458333333333334,0.9776907730901547,1.0,0.8274166666666666,0.48333333333333334
JLR-4D adaptado,Equipo senior,Carga baja,Alta fatiga de reuniones,IA moderada,14.483333333333333,3.5898120213564164,15.516666666666667,1.1333333333333333,1.5875,3.3541666666666665,0.9753828698027079,1.0,0.8256666666666667,0.55
JLR-4D adaptado,Equipo senior,Carga baja,Alta fatiga de reuniones,Sin IA,13.891666666666667,3.6230222325606847,16.108333333333334,1.1791666666666667,1.7958333333333334,3.629166666666667,0.9722493598167178,0.9993969515415594,0.8198749999999999,0.5708333333333333
JLR-4D adaptado,Equipo senior,Carga baja,Backlog débil,IA alta,17.241666666666667,4.431714976057211,12.758333333333333,1.2083333333333333,1.525,3.316666666666667,0.9770516568946991,0.9986580141129032,0.8320416666666667,0.5041666666666667
JLR-4D adaptado,Equipo senior,Carga baja,Backlog débil,IA moderada,16.583333333333332,4.193206965831578,13.416666666666666,1.3166666666666667,1.925,3.7708333333333335,0.9719295518789087,0.9980012943050577,0.8328749999999999,0.55
JLR-4D adaptado,Equipo senior,Carga baja,Backlog débil,Sin IA,15.258333333333333,3.640763709788928,14.741666666666667,1.2791666666666666,1.8875,4.220833333333333,0.9723317751177294,0.9993926722421346,0.8299583333333334,0.36666666666666664
JLR-4D adaptado,Equipo senior,Carga baja,Condición estándar,IA alta,17.45,3.7042325672308807,12.55,1.025,1.3708333333333333,2.7083333333333335,0.9802858850073002,0.9999348958333333,0.8346666666666667,0.3875
JLR-4D adaptado,Equipo senior,Carga baja,Condición estándar,IA moderada,16.929166666666667,4.033228009044716,13.070833333333333,1.0833333333333333,1.5083333333333333,3.275,0.9780221819984047,1.0,0.8328749999999999,0.5041666666666667
JLR-4D adaptado,Equipo senior,Carga baja,Condición estándar,Sin IA,16.070833333333333,3.4543016862269025,13.929166666666667,1.1833333333333333,1.8166666666666667,3.6416666666666666,0.9720375328053575,1.0,0.8347083333333333,0.475
JLR-4D adaptado,Equipo senior,Carga baja,Condición favorable,IA alta,18.354166666666668,4.185497892496097,11.645833333333334,0.8541666666666666,1.0,2.3625,0.9844002887547146,0.999609375,0.8267916666666667,0.44583333333333336
JLR-4D adaptado,Equipo senior,Carga baja,Condición favorable,IA moderada,18.470833333333335,3.6817972651699757,11.529166666666667,1.0083333333333333,1.1958333333333333,2.4375,0.9831888044767624,0.9998655913978495,0.8369166666666666,0.3375
JLR-4D adaptado,Equipo senior,Carga baja,Condición favorable,Sin IA,16.241666666666667,4.37183039198573,13.758333333333333,1.0791666666666666,1.2916666666666667,3.1416666666666666,0.9793923402039771,1.0,0.8170833333333333,0.49166666666666664
JLR-4D adaptado,Equipo senior,Carga baja,Hand-off débil,IA alta,16.795833333333334,4.343511408164958,13.204166666666667,0.9541666666666667,1.65,3.3833333333333333,0.9772844165006902,0.9999327956989247,0.8187083333333334,0.4791666666666667
JLR-4D adaptado,Equipo senior,Carga baja,Hand-off débil,IA moderada,16.633333333333333,4.009264028150276,13.366666666666667,1.2166666666666666,2.2875,4.083333333333333,0.9696237137260233,1.0,0.8310833333333334,0.42916666666666664
JLR-4D adaptado,Equipo senior,Carga baja,Hand-off débil,Sin IA,15.120833333333334,3.3520716340627947,14.879166666666666,1.3458333333333334,2.720833333333333,4.575,0.9651956907420286,1.0,0.8470416666666666,0.36666666666666664
JLR-4D adaptado,Equipo senior,Carga media,Alta fatiga de reuniones,IA alta,14.320833333333333,3.4570259749317556,25.679166666666667,1.5083333333333333,2.058333333333333,4.095833333333333,0.9627143712000715,1.0,0.8189583333333332,0.5666666666666667
JLR-4D adaptado,Equipo senior,Carga media,Alta fatiga de reuniones,IA moderada,14.545833333333333,3.4028635697303597,25.454166666666666,1.5958333333333334,2.3208333333333333,4.995833333333334,0.9631802348149487,1.0,0.8264999999999999,0.42916666666666664
JLR-4D adaptado,Equipo senior,Carga media,Alta fatiga de reuniones,Sin IA,13.729166666666666,3.765842870382041,26.270833333333332,1.8625,3.0541666666666667,5.654166666666667,0.955380321785014,1.0,0.827,0.4625
JLR-4D adaptado,Equipo senior,Carga media,Backlog débil,IA alta,16.829166666666666,3.7561641573721056,23.170833333333334,1.9875,2.5416666666666665,4.845833333333333,0.9644181252699122,1.0,0.8369166666666666,0.5708333333333333
JLR-4D adaptado,Equipo senior,Carga media,Backlog débil,IA moderada,16.808333333333334,3.6837215885542274,23.191666666666666,2.1416666666666666,3.125,5.841666666666667,0.9553548289054425,1.0,0.8473333333333333,0.3416666666666667
JLR-4D adaptado,Equipo senior,Carga media,Backlog débil,Sin IA,14.0125,3.3704118045451916,25.9875,2.2041666666666666,3.1125,6.633333333333334,0.9579141245246928,0.9998655913978495,0.8332499999999999,0.4041666666666667
JLR-4D adaptado,Equipo senior,Carga media,Condición estándar,IA alta,17.420833333333334,4.1410769289040985,22.579166666666666,1.5708333333333333,1.9666666666666666,3.9875,0.9716987104620342,1.0,0.829375,0.3875
JLR-4D adaptado,Equipo senior,Carga media,Condición estándar,IA moderada,16.8375,3.7162216493745825,23.1625,1.8166666666666667,2.5541666666666667,5.241666666666666,0.9625401871056705,1.0,0.8342083333333333,0.4
JLR-4D adaptado,Equipo senior,Carga media,Condición estándar,Sin IA,14.466666666666667,4.05285855694055,25.533333333333335,1.8791666666666667,2.9458333333333333,5.504166666666666,0.9570148160378995,1.0,0.81625,0.4666666666666667
JLR-4D adaptado,Equipo senior,Carga media,Condición favorable,IA alta,18.070833333333333,4.267124414296481,21.929166666666667,1.45,1.725,3.0833333333333335,0.9721943221009339,1.0,0.8204166666666667,0.4375
JLR-4D adaptado,Equipo senior,Carga media,Condición favorable,IA moderada,17.191666666666666,3.626485171642023,22.808333333333334,1.5791666666666666,1.8875,3.941666666666667,0.969530459558362,1.0,0.8314166666666666,0.3875
JLR-4D adaptado,Equipo senior,Carga media,Condición favorable,Sin IA,16.866666666666667,3.802516967209155,23.133333333333333,1.6208333333333333,2.0458333333333334,4.641666666666667,0.9706261111879073,1.0,0.830875,0.5666666666666667
JLR-4D adaptado,Equipo senior,Carga media,Hand-off débil,IA alta,16.8375,3.8424312931629405,23.1625,1.4875,2.3666666666666667,5.4,0.9691827303266519,1.0,0.8388333333333333,0.3333333333333333
JLR-4D adaptado,Equipo senior,Carga media,Hand-off débil,IA moderada,16.391666666666666,4.1926331753227934,23.608333333333334,1.6458333333333333,3.15,6.095833333333333,0.9614163689068139,1.0,0.8259166666666666,0.4625
JLR-4D adaptado,Equipo senior,Carga media,Hand-off débil,Sin IA,13.954166666666667,3.564407873230888,26.045833333333334,1.9916666666666667,3.845833333333333,6.895833333333333,0.9504551464261599,1.0,0.8316250000000001,0.44166666666666665
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Alta fatiga de reuniones,IA alta,4.004166666666666,1.9459171217987017,35.99583333333333,17.033333333333335,51.104166666666664,14.058333333333334,0.7553208703785528,1.0,0.6764166666666667,0.85
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Alta fatiga de reuniones,IA moderada,3.0791666666666666,1.880861363847412,36.920833333333334,19.604166666666668,60.72083333333333,16.316666666666666,0.7531259515647222,1.0,0.6732916666666667,0.8041666666666667
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Alta fatiga de reuniones,Sin IA,1.8958333333333333,1.539434000935313,38.104166666666664,23.7125,70.97083333333333,18.154166666666665,0.6297333503357194,0.998220486111111,0.645125,0.8541666666666666
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Backlog débil,IA alta,4.458333333333333,2.488116806758181,35.541666666666664,23.545833333333334,70.80416666666666,17.233333333333334,0.728902405663359,0.9989930555555555,0.6529166666666666,0.8083333333333333
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Backlog débil,IA moderada,3.466666666666667,2.125491164830206,36.53333333333333,28.458333333333332,85.7,20.891666666666666,0.7064186838202383,0.9974826388888889,0.6659583333333333,0.7208333333333333
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Backlog débil,Sin IA,2.4875,1.7380344065427353,37.5125,32.37083333333333,98.0,24.495833333333334,0.6932710572468406,0.9966579861111111,0.6658333333333333,0.7125
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición estándar,IA alta,5.575,2.4636690670555836,34.425,18.708333333333332,56.475,15.170833333333333,0.7489520831726869,1.0,0.6702083333333333,0.7708333333333334
