scenario,active_events,experiment_id,sprint_id,team_size,num_tasks,effective_backlog_quality,effective_handoff_quality,effective_meeting_fatigue,effective_morale,event_count,completed_tasks,incomplete_tasks,blocked_events,blocked_days,rework_events,avg_cycle_time_completed_only,avg_lead_time_completed_only,flow_efficiency,capacity_utilization
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Feedback positivo del cliente",17.0,5.0,5.0,55.0,0.6900000000000001,0.85,0.12,0.5299999999999999,3.0,5.0,50.0,12.0,19.0,6.0,4.8,4.8,0.7777777777777778,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Feriado",18.0,2.0,5.0,40.0,0.75,0.75,0.25,0.6499999999999999,3.0,5.0,35.0,5.0,6.0,5.0,4.0,5.0,0.7777777777777778,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Intervención negativa de management",17.0,9.0,5.0,40.0,0.85,0.6,0.2,0.47,3.0,3.0,37.0,10.0,22.0,10.0,3.0,3.6666666666666665,0.5555555555555556,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Paternidad/Maternidad",12.0,4.0,5.0,30.0,0.7,0.7,0.25,0.5199999999999999,3.0,6.0,24.0,1.0,1.0,5.0,3.1666666666666665,3.1666666666666665,0.9375,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Presión de deadline",8.0,10.0,5.0,55.0,0.85,0.85,0.15000000000000002,0.45999999999999996,3.0,8.0,47.0,7.0,10.0,11.0,4.5,6.5,0.8181818181818182,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Renuncia por baja satisfacción",10.333333333333334,8.166666666666666,4.0,40.0,0.7416666666666667,0.725,0.16333333333333333,0.36999999999999994,3.0,4.166666666666667,35.833333333333336,5.5,10.166666666666666,3.8333333333333335,4.470238095238095,5.650793650793651,0.7784437946718649,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Congelamiento salarial, Renuncia por baja satisfacción, Vacaciones",11.0,11.0,4.0,40.0,0.7999999999999999,0.7999999999999999,0.25,0.38999999999999996,4.0,3.0,37.0,9.0,12.0,5.0,6.0,7.333333333333333,0.625,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación",10.566666666666666,6.233333333333333,6.0,40.583333333333336,0.7483333333333333,0.7799999999999999,0.1385,0.6256666666666667,2.0,8.25,32.333333333333336,7.233333333333333,12.383333333333333,7.316666666666666,3.9584529468353,5.208015758751054,0.7920447980204811,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación, Despido",17.0,11.0,5.0,40.0,0.75,0.75,0.1,0.42999999999999994,3.0,2.0,38.0,8.0,14.0,14.0,7.0,7.0,0.75,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación, Intervención positiva de management",6.0,8.0,6.0,40.0,0.8,0.5,0.09,0.65,3.0,7.0,33.0,12.0,23.0,9.0,4.142857142857143,5.285714285714286,0.625,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación, Paternidad/Maternidad",1.0,8.0,6.0,40.0,0.85,0.85,0.1,0.78,3.0,8.0,32.0,8.0,14.0,10.0,3.75,4.625,0.7241379310344828,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación, Renuncia por baja satisfacción",10.0,7.0,5.0,40.0,0.875,0.875,0.15,0.5050000000000001,3.0,3.5,36.5,4.0,4.5,4.0,5.75,5.875,0.7986111111111112,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Contratación, Vacaciones",13.0,7.0,6.0,55.0,0.75,0.5,0.12,0.6000000000000001,3.0,1.0,54.0,10.0,17.0,14.0,4.0,4.0,0.5,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Despido",10.097222222222221,5.583333333333333,4.0,41.80555555555556,0.7743055555555556,0.76875,0.13194444444444445,0.4125,2.0,4.083333333333333,37.72222222222222,5.125,7.930555555555555,5.166666666666667,4.160548941798941,5.151267636684303,0.7987044286338016,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Despido, Contratación",9.0,7.0,5.0,40.0,0.9,0.9,0.05,0.48,3.0,8.0,32.0,1.0,1.0,5.0,4.0,5.375,0.9565217391304348,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Despido, Paternidad/Maternidad",13.0,3.0,4.0,55.0,0.8,0.55,0.12,0.4000000000000001,3.0,1.0,54.0,9.0,14.0,11.0,3.0,3.0,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Despido, Renuncia por baja satisfacción",14.0,7.285714285714286,3.0,35.714285714285715,0.7642857142857142,0.6428571428571429,0.12,0.27142857142857146,3.0,1.4285714285714286,34.285714285714285,4.285714285714286,8.428571428571429,3.2857142857142856,4.190476190476191,4.5,0.576530612244898,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Despido, Renuncia por baja satisfacción, Renuncia por baja satisfacción",7.0,3.0,2.0,30.0,0.65,0.85,0.12,0.2,4.0,4.0,26.0,1.0,3.0,1.0,3.5,5.75,0.7272727272727273,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Enfermedad",9.62,6.0,5.0,40.3,0.789,0.8,0.1366,0.5936,2.0,7.04,33.26,4.82,8.42,4.92,3.815918858918859,4.8981951936951935,0.8179224270801053,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Enfermedad, Renuncia por baja satisfacción",15.0,7.0,4.0,40.0,0.85,0.85,0.1,0.42000000000000004,3.0,5.0,35.0,3.0,3.0,6.0,3.6,5.0,0.9411764705882353,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Feedback positivo del cliente",9.227272727272727,6.886363636363637,5.0,40.68181818181818,0.8486363636363637,0.7795454545454544,0.13113636363636363,0.6377272727272728,2.0,8.409090909090908,32.27272727272727,4.295454545454546,6.7272727272727275,5.636363636363637,3.444842245739375,4.989539801307146,0.8673642378690091,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Feedback positivo del cliente, Renuncia por baja satisfacción",9.0,3.0,4.0,35.0,0.865,0.7,0.11,0.48000000000000004,3.0,5.5,29.5,3.0,7.5,2.5,2.6333333333333333,3.916666666666667,0.8677884615384616,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Feedback tardío del cliente",9.590909090909092,6.204545454545454,5.0,41.47727272727273,0.7518181818181818,0.759090909090909,0.14681818181818182,0.5743181818181818,2.0,6.659090909090909,34.81818181818182,5.840909090909091,9.477272727272727,8.045454545454545,3.867855881492245,5.06262481205663,0.8492288846144674,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Feedback tardío del cliente, Renuncia por baja satisfacción",12.5,4.0,4.0,55.0,0.745,0.65,0.11,0.41000000000000003,3.0,2.0,53.0,6.5,8.0,10.5,4.666666666666666,4.666666666666666,0.6666666666666667,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Feriado",8.894736842105264,5.815789473684211,5.0,41.31578947368421,0.8026315789473685,0.7789473684210527,0.10684210526315789,0.5994736842105264,2.0,7.026315789473684,34.28947368421053,5.184210526315789,8.526315789473685,6.2368421052631575,3.3113323080428345,4.537923407002355,0.8489332011953092,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management",10.176470588235293,6.676470588235294,5.0,40.14705882352941,0.7757352941176471,0.7897058823529413,0.21529411764705883,0.525,2.0,6.352941176470588,33.794117647058826,5.8088235294117645,9.529411764705882,6.132352941176471,3.7567226890756302,4.833177361853833,0.8635223965328256,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management, Ajuste salarial",12.0,5.0,5.0,30.0,0.7999999999999999,0.7999999999999999,0.33,0.58,3.0,8.0,22.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management, Feedback tardío del cliente",3.0,8.0,5.0,30.0,0.52,0.75,0.2,0.47,3.0,4.0,26.0,2.0,4.0,8.0,6.5,6.75,0.8095238095238095,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management, Feriado",1.0,3.0,5.0,55.0,0.65,0.85,0.2,0.48000000000000004,3.0,6.0,49.0,11.0,15.0,6.0,3.0,3.8333333333333335,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management, Renuncia por baja satisfacción",8.0,3.0,4.0,40.0,0.6166666666666667,0.8166666666666668,0.20000000000000004,0.3666666666666667,3.0,3.3333333333333335,36.666666666666664,9.666666666666666,16.0,8.0,2.694444444444444,3.805555555555556,0.8727272727272727,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención negativa de management, Renuncia por baja satisfacción, Feriado",3.0,10.0,4.0,30.0,1.0,1.0,0.13,0.36000000000000004,4.0,7.0,23.0,3.0,6.0,1.0,3.4285714285714284,5.428571428571429,0.7391304347826086,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management",9.441176470588236,6.882352941176471,5.0,41.69117647058823,0.8544117647058824,0.8213235294117647,0.085,0.6580882352941176,2.0,8.294117647058824,33.39705882352941,4.867647058823529,6.852941176470588,5.735294117647059,3.8291314078078784,5.2126002673796785,0.8711969204113788,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Ajuste salarial",17.0,2.0,5.0,40.0,1.0,1.0,0.020000000000000004,0.72,3.0,10.0,30.0,8.0,9.0,7.0,4.1,5.6,0.8205128205128205,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Despido",2.0,10.0,4.0,55.0,1.0,1.0,0.020000000000000004,0.44000000000000006,3.0,2.0,53.0,10.0,10.0,3.0,4.0,4.0,0.625,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Feedback positivo del cliente",15.0,10.0,5.0,30.0,0.7899999999999999,0.7,0.22,0.72,3.0,7.0,23.0,2.0,2.0,2.0,3.7142857142857144,5.714285714285714,0.9583333333333334,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Feriado",4.0,8.0,5.0,40.0,0.8,0.75,0.07,0.6399999999999999,3.0,8.0,32.0,10.0,15.0,4.0,3.375,5.25,0.782608695652174,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Intervención negativa de management",11.5,5.5,5.0,47.5,0.875,0.825,0.125,0.54,3.0,6.0,41.5,4.0,5.0,5.0,5.814285714285715,6.885714285714286,0.8548850574712643,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Intervención positiva de management",13.0,5.0,5.0,40.0,0.85,0.5,0.06,0.75,3.0,8.0,32.0,0.0,0.0,7.0,3.625,5.875,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Paternidad/Maternidad",13.0,10.0,5.0,40.0,0.6000000000000001,0.75,0.09,0.71,3.0,6.0,34.0,0.0,0.0,4.0,3.6666666666666665,4.833333333333333,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Renuncia",4.0,8.0,4.0,55.0,0.8500000000000001,0.8,0.07,0.52,3.0,4.0,51.0,4.0,4.0,2.0,3.0,4.0,0.9090909090909091,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Renuncia por baja satisfacción",10.0,6.5,4.0,35.0,0.875,0.825,0.045000000000000005,0.535,3.0,3.5,31.5,6.5,7.0,5.0,3.833333333333333,4.416666666666666,0.8136363636363637,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Intervención positiva de management, Renuncia por baja satisfacción, Feedback tardío del cliente",4.0,3.0,4.0,40.0,0.9700000000000001,0.9500000000000001,0.020000000000000004,0.49,4.0,4.0,36.0,4.0,4.0,4.0,3.5,6.25,0.8333333333333334,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Paternidad/Maternidad",9.830985915492958,6.408450704225352,5.0,45.28169014084507,0.7612676056338029,0.7626760563380282,0.12873239436619718,0.6133802816901409,2.0,6.084507042253521,39.19718309859155,5.647887323943662,8.746478873239436,6.140845070422535,3.7857188586061827,4.777608580777595,0.8459411386357301,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Paternidad/Maternidad, Ajuste salarial",5.0,9.0,5.0,30.0,1.0,1.0,0.05,0.66,3.0,6.0,24.0,1.0,2.0,3.0,5.333333333333333,6.666666666666667,0.9285714285714286,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Paternidad/Maternidad, Despido",8.0,8.0,4.0,55.0,0.75,0.75,0.25,0.42,3.0,4.0,51.0,7.0,18.0,6.0,4.5,6.75,0.6428571428571429,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Paternidad/Maternidad, Renuncia",8.0,8.0,4.0,30.0,0.9,0.9,0.05,0.48,3.0,6.0,24.0,6.0,6.0,2.0,3.8333333333333335,4.333333333333333,0.7619047619047619,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Paternidad/Maternidad, Renuncia por baja satisfacción",19.0,4.5,4.0,40.0,0.75,0.75,0.1,0.48,3.0,6.0,34.0,6.5,8.5,2.0,3.742857142857143,5.342857142857143,0.8284313725490196,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Presión de deadline",10.0,6.25531914893617,5.0,41.06382978723404,0.7648936170212767,0.7829787234042552,0.18404255319148938,0.5534042553191489,2.0,6.382978723404255,34.680851063829785,5.872340425531915,9.957446808510639,7.76595744680851,4.19578766387277,4.933151659215489,0.8349592241141015,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Presión de deadline, Renuncia por baja satisfacción",6.666666666666667,9.666666666666666,4.0,45.0,0.7333333333333334,0.7166666666666667,0.16333333333333333,0.4133333333333333,3.0,5.666666666666667,39.333333333333336,7.333333333333333,20.0,5.333333333333333,3.522222222222222,4.933333333333334,0.6301587301587301,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia",8.75,5.826923076923077,4.0,41.53846153846154,0.7730769230769231,0.7692307692307693,0.14403846153846153,0.4930769230769231,2.0,4.384615384615385,37.15384615384615,3.75,5.788461538461538,4.519230769230769,3.9414606227106224,4.822245115995115,0.8315916255712998,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción",9.03076923076923,6.138461538461539,4.0,41.84615384615385,0.7792307692307692,0.7646153846153847,0.12676923076923077,0.47284615384615386,2.0,4.053846153846154,37.792307692307695,4.430769230769231,7.138461538461539,5.2,3.9334065934065934,4.945167887667888,0.8479186143986951,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Congelamiento salarial",9.6,5.8,4.0,32.0,0.76,0.7,0.132,0.40800000000000003,3.0,6.6,25.4,1.6,4.0,2.0,4.147619047619047,5.583333333333334,0.8762845849802371,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Despido",16.0,8.0,3.0,40.0,0.55,0.75,0.12,0.26000000000000006,3.0,0.0,40.0,9.0,13.0,6.0,0.0,0.0,0.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Feedback positivo del cliente",8.0,3.0,4.0,55.0,0.9400000000000001,0.9,0.05,0.54,3.0,6.0,49.0,1.0,3.0,2.0,2.8333333333333335,5.166666666666667,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Feedback positivo del cliente, Renuncia por baja satisfacción",18.0,3.0,3.0,30.0,0.89,0.85,0.1,0.3500000000000001,4.0,1.0,29.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Feedback tardío del cliente",10.0,2.6666666666666665,4.0,50.0,0.77,0.7166666666666667,0.15666666666666665,0.43333333333333335,3.0,2.3333333333333335,47.666666666666664,11.0,17.333333333333332,8.0,4.444444444444444,5.555555555555556,0.7291666666666666,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Feriado",6.0,9.0,4.0,40.0,0.7,0.7,0.25,0.45999999999999996,3.0,3.0,37.0,24.0,42.0,5.0,3.3333333333333335,3.3333333333333335,0.8333333333333334,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Intervención negativa de management",3.0,11.0,4.0,40.0,0.7,0.7,0.33,0.37999999999999995,3.0,4.0,36.0,8.0,11.0,8.0,3.5,3.5,0.5833333333333334,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Intervención negativa de management, Renuncia por baja satisfacción",3.0,9.0,3.0,30.0,1.0,1.0,0.13,0.24000000000000005,4.0,4.0,26.0,0.0,0.0,1.0,2.25,6.0,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Intervención positiva de management",8.5,3.5,4.0,35.0,0.825,0.7749999999999999,0.14500000000000002,0.585,3.0,7.0,28.0,3.5,4.5,1.0,3.6428571428571432,5.285714285714286,0.8315217391304348,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Paternidad/Maternidad",15.0,8.0,4.0,40.0,0.85,0.85,0.1,0.4600000000000001,3.0,5.0,35.0,3.0,3.0,4.0,3.2,4.8,0.8571428571428571,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Presión de deadline, Renuncia por baja satisfacción",19.0,4.0,3.0,30.0,0.9,0.9,0.1,0.2800000000000001,4.0,3.0,27.0,0.0,0.0,1.0,2.3333333333333335,6.0,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Renuncia",1.0,10.0,3.0,40.0,0.85,0.85,0.1,0.39,3.0,2.0,38.0,1.0,1.0,2.0,4.0,7.5,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia por baja satisfacción, Renuncia por baja satisfacción",7.333333333333333,4.666666666666667,3.0,46.666666666666664,0.7666666666666666,0.7666666666666666,0.19999999999999998,0.34333333333333343,3.0,0.6666666666666666,46.0,2.6666666666666665,4.0,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Ajuste salarial",7.0,4.0,4.0,55.0,0.6000000000000001,0.8,0.12,0.54,3.0,4.0,51.0,7.0,9.0,8.0,1.75,1.75,0.8333333333333334,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Congelamiento salarial",1.0,11.0,4.0,40.0,0.85,0.85,0.1,0.43,3.0,7.0,33.0,1.0,0.0,1.0,1.7142857142857142,3.2857142857142856,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Contratación",6.5,7.5,5.0,40.0,0.875,0.875,0.07500000000000001,0.515,3.0,8.0,32.0,4.5,6.5,2.0,2.9603174603174605,4.420634920634921,0.949874686716792,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Enfermedad",14.0,7.0,4.0,55.0,0.75,0.5,0.12,0.42000000000000004,3.0,1.0,54.0,8.0,18.0,11.0,2.0,2.0,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Feedback tardío del cliente",3.0,9.0,4.0,40.0,0.62,0.85,0.12,0.41000000000000003,3.0,5.0,35.0,9.0,11.0,8.0,2.2,3.2,0.8181818181818182,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Feriado, Renuncia por baja satisfacción",13.0,7.0,3.0,30.0,0.6000000000000001,0.8,0.12,0.39,4.0,4.0,26.0,0.0,0.0,1.0,2.25,4.25,1.0,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Paternidad/Maternidad",13.0,7.0,4.0,40.0,0.9,0.9,0.05,0.4600000000000001,3.0,2.0,38.0,15.0,23.0,12.0,7.0,7.0,0.5,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Renuncia por baja satisfacción",9.6,6.6,3.0,44.5,0.75,0.74,0.183,0.36500000000000005,3.0,1.6,42.9,5.3,10.1,3.2,2.84,3.1,0.574047619047619,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Renuncia por baja satisfacción, Paternidad/Maternidad",8.0,9.0,3.0,55.0,0.65,0.85,0.12,0.36,4.0,2.0,53.0,8.0,11.0,2.0,3.0,4.5,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Renuncia, Vacaciones",4.5,5.5,4.0,40.0,0.8,0.9,0.08499999999999999,0.495,3.0,3.5,36.5,15.5,21.5,6.0,4.541666666666666,5.875,0.6971153846153846,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Vacaciones",10.520833333333334,5.354166666666667,5.0,41.979166666666664,0.7854166666666668,0.7677083333333333,0.1275,0.6170833333333333,2.0,6.479166666666667,35.5,4.5625,7.354166666666667,5.958333333333333,3.697296626984127,4.70276951058201,0.8565961103654122,1.0
JLR-4D adaptado,"Renuncia por baja satisfacción, Vacaciones, Renuncia por baja satisfacción",15.0,3.5,4.0,35.0,0.825,0.7,0.11,0.46,3.0,4.0,31.0,6.5,15.5,5.5,5.125,5.375,0.625,1.0
JLR-4D adaptado,"Renuncia, Ajuste salarial",11.121212121212121,6.363636363636363,5.0,42.878787878787875,0.8151515151515151,0.7924242424242424,0.12545454545454546,0.7178787878787878,2.0,9.242424242424242,33.63636363636363,3.606060606060606,5.696969696969697,5.606060606060606,3.6426039448766723,4.932792039610221,0.8820896257010751,1.0
JLR-4D adaptado,"Renuncia, Ajuste salarial, Feedback positivo del cliente",6.0,7.0,5.0,40.0,0.89,0.6,0.12,0.74,3.0,9.0,31.0,5.0,7.0,5.0,3.4444444444444446,5.0,0.8275862068965517,1.0
JLR-4D adaptado,"Renuncia, Ajuste salarial, Renuncia por baja satisfacción",9.0,9.5,4.0,42.5,0.8,0.55,0.12,0.615,3.0,6.5,36.0,3.0,5.5,4.0,4.388888888888889,5.972222222222222,0.8888888888888888,1.0
JLR-4D adaptado,"Renuncia, Congelamiento salarial",8.757575757575758,7.393939393939394,5.0,41.06060606060606,0.7818181818181819,0.753030303030303,0.13393939393939394,0.5336363636363636,2.0,6.818181818181818,34.24242424242424,4.818181818181818,7.96969696969697,5.818181818181818,3.7684944684944686,4.784247234247235,0.8668981824666336,0.999108734402852
JLR-4D adaptado,"Renuncia, Congelamiento salarial, Feedback tardío del cliente",19.0,5.0,5.0,55.0,0.72,0.5,0.12,0.47,3.0,3.0,52.0,10.0,36.0,14.0,4.666666666666667,4.666666666666667,0.6153846153846154,1.0
JLR-4D adaptado,"Renuncia, Congelamiento salarial, Intervención negativa de management",3.0,3.0,5.0,55.0,0.6000000000000001,0.8,0.2,0.47,3.0,7.0,48.0,4.0,7.0,6.0,3.142857142857143,3.7142857142857144,1.0,1.0
JLR-4D adaptado,"Renuncia, Congelamiento salarial, Renuncia por baja satisfacción",13.0,9.0,4.0,40.0,0.875,0.875,0.15,0.36000000000000004,3.0,3.5,36.5,7.0,9.5,7.5,5.458333333333334,6.625,0.7555147058823529,1.0
JLR-4D adaptado,"Renuncia, Congelamiento salarial, Renuncia por baja satisfacción, Ajuste salarial",14.0,9.0,4.0,40.0,0.7999999999999999,0.7999999999999999,0.25,0.44000000000000006,4.0,3.0,37.0,5.0,6.0,3.0,6.666666666666667,6.666666666666667,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia, Contratación",11.057142857142857,5.514285714285714,6.0,40.857142857142854,0.7757142857142857,0.8185714285714285,0.14542857142857143,0.6457142857142858,2.0,9.314285714285715,31.542857142857144,6.628571428571429,9.971428571428572,7.057142857142857,3.7023530437816152,5.076071309642738,0.8470861816056323,1.0
JLR-4D adaptado,"Renuncia, Contratación, Feedback positivo del cliente",8.5,9.0,6.0,35.0,0.7150000000000001,0.775,0.11,0.655,3.0,8.5,26.5,5.0,8.0,6.0,4.913461538461538,6.076923076923077,0.8390243902439025,1.0
JLR-4D adaptado,"Renuncia, Contratación, Renuncia por baja satisfacción",3.3333333333333335,6.0,5.0,40.0,0.8166666666666668,0.8166666666666668,0.10000000000000002,0.47666666666666674,3.0,3.3333333333333335,36.666666666666664,14.0,22.666666666666668,9.666666666666666,4.3,4.766666666666667,0.8055555555555555,1.0
JLR-4D adaptado,"Renuncia, Despido",11.289473684210526,5.421052631578948,4.0,43.68421052631579,0.7578947368421053,0.7631578947368421,0.14026315789473684,0.4163157894736842,2.0,4.605263157894737,39.078947368421055,4.315789473684211,6.947368421052632,4.578947368421052,3.9751566416040105,4.940601503759399,0.822635051250417,1.0
JLR-4D adaptado,"Renuncia, Despido, Enfermedad",5.0,5.0,4.0,40.0,0.7,0.7,0.25,0.43,3.0,3.0,37.0,3.0,8.0,9.0,5.0,5.333333333333333,0.6666666666666666,1.0
JLR-4D adaptado,"Renuncia, Despido, Feedback positivo del cliente",9.5,6.5,4.0,42.5,0.9450000000000001,0.8,0.08499999999999999,0.42,3.0,4.0,38.5,5.0,6.5,2.5,4.7,5.3,0.7186147186147187,1.0
JLR-4D adaptado,"Renuncia, Despido, Intervención negativa de management",12.0,5.5,4.0,47.5,0.675,0.7749999999999999,0.265,0.31999999999999995,3.0,4.0,43.5,9.0,12.5,6.5,3.833333333333333,4.433333333333334,0.6421052631578947,1.0
JLR-4D adaptado,"Renuncia, Despido, Renuncia por baja satisfacción",5.0,7.5,3.0,40.0,0.725,0.725,0.175,0.27,3.0,0.0,40.0,3.5,6.5,5.0,0.0,0.0,0.0,1.0
JLR-4D adaptado,"Renuncia, Despido, Renuncia por baja satisfacción, Renuncia por baja satisfacción",9.0,5.0,2.0,40.0,0.7,0.7,0.25,0.2,4.0,2.0,38.0,2.0,4.0,4.0,6.0,6.0,1.0,1.0
JLR-4D adaptado,"Renuncia, Enfermedad",9.8,5.85,5.0,40.75,0.7925,0.7024999999999999,0.1565,0.5845,2.0,6.5,34.25,5.5,10.7,6.2,3.7190079365079365,4.691984126984127,0.8205569083694083,1.0
JLR-4D adaptado,"Renuncia, Feedback positivo del cliente",8.125,5.833333333333333,5.0,37.708333333333336,0.8258333333333333,0.7708333333333334,0.12875,0.645,2.0,8.583333333333334,29.125,2.7083333333333335,4.916666666666667,5.208333333333333,3.5654391904391907,5.164687858437858,0.8946828630027479,1.0
JLR-4D adaptado,"Renuncia, Feedback positivo del cliente, Renuncia por baja satisfacción",2.0,6.0,4.0,45.0,0.8400000000000002,0.7833333333333333,0.09666666666666666,0.5566666666666666,3.0,4.333333333333333,40.666666666666664,5.333333333333333,6.666666666666667,6.0,3.711111111111111,6.022222222222222,0.834920634920635,1.0
JLR-4D adaptado,"Renuncia, Feedback tardío del cliente",10.047619047619047,6.285714285714286,5.0,39.285714285714285,0.7866666666666666,0.7761904761904762,0.10904761904761905,0.5919047619047619,2.0,7.571428571428571,31.714285714285715,5.0476190476190474,8.285714285714286,6.380952380952381,3.4850900422329,4.78941230726945,0.8547765353353804,1.0
JLR-4D adaptado,"Renuncia, Feedback tardío del cliente, Renuncia por baja satisfacción",14.0,11.0,4.0,40.0,0.82,0.6,0.12,0.41000000000000003,3.0,4.0,36.0,2.0,4.0,3.0,3.25,4.25,0.8181818181818182,1.0
JLR-4D adaptado,"Renuncia, Feriado",8.523809523809524,6.428571428571429,5.0,43.095238095238095,0.7880952380952382,0.7238095238095238,0.12761904761904763,0.6261904761904762,2.0,6.619047619047619,36.476190476190474,5.142857142857143,7.809523809523809,6.285714285714286,3.58474025974026,4.7061688311688314,0.8832658354806115,1.0
